"Date","DOY","Species","Time","Treat.orig","Treat","CO2.meas","Plant","Leaf","Leaf.unique","Tset","Rep","Curve.unique","Rep.total","Tleaf","Ci","Ci.org","Photo","Photo.org","Cond","Trmmol","VpdL","CTleaf","Area","BLC_1","StmRat","BLCond","Tair","TBlk","CO2.set","CO2R","CO2S","H2OR","H2OS","RH_R","RH_S","Flow","PARi","PARo","Press","CsMch","HsMch","StableF","BLCslope","BLCoffst","f_parin","f_parout","alphaK","Status","fda","Trans","Tair_K","Twall_K","R.W.m2.","Tl.Ta","SVTleaf","h2o_i","h20diff","CTair","SVTair","CndTotal","vp_kPa","VpdA","CndCO2","Ci_Pa","Ci.Ca","RHsfc","C2sfc","AHs.Cs","EBal.","Tk"
"31-Aug-17",243,"Tabebuia",11.857,"Warmed","w.w",800,3,1,131,40,2,"w.w800.3.1.2",2,39.36,531.1,531.6,25.96578065,25.9,0.23,7.13,3.26,39.36,6,1.420000017,1,2.840000033,39.75198364,40.04621506,800,801,763.1329346,30.41394806,38.63591766,41.97080231,53.31700134,500.5342102,1500.39502,239.2613831,100.9595413,-3.772335052,-1.242434382,0.333333343,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834223684,0.007134614,312.5083298,312.9019836,240.0631978,-0.805508878,7.163256928,70.95175785,32.31584018,39.55515671,7.239272246,0.208680363,3.900664526,3.338607721,0.131817564,53.44836496,0.693724222,55.35415832,750.6793133,0.019318617,0,312.51
"4-Sep-17",247,"Tabebuia",9.95,"Warmed","w.w",800,3,1,131,24,3,"w.w800.3.1.3",3,28.53249359,421.3,422.7451296,18.97452819,18.8915317,0.092428161,1.573599731,1.722993987,28.53249359,6,1.420000017,1,2.840000033,25.79587555,25.0190506,800,800,775.6619873,19.83486366,21.68142319,60.13199615,65.73008728,500.2216797,1500.190186,443.6224365,101.0659943,-8.222061157,0.310117513,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.8337028,0.0015736,301.6824936,298.9458756,240.0304238,1.635159806,3.914248579,38.72963014,17.04820695,27.16418457,3.613819014,0.089514887,2.191254593,1.422564421,0.056201448,42.72515686,0.54501205,56.04112058,766.5280068,0.014048289,0,301.68249359
"4-Sep-17",247,"Tabebuia",11,"Warmed","w.w",800,3,1,131,27,4,"w.w800.3.1.4",4,30.35761261,419.8,421.0840626,20.42129964,20.33981204,0.100159931,1.877246232,1.895500597,30.35761261,6,1.420000017,1,2.840000033,27.62594032,26.9708004,800,800,774.27771,22.06751633,24.26806641,60.08282089,66.07421875,499.4266968,1500.32251,463.5541077,101.0896454,-8.617588043,0.238181859,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832377828,0.001877246,303.5076126,300.7759403,240.0515956,1.467573822,4.348750825,43.01875635,18.75068994,28.99177647,4.019859372,0.096747867,2.453250228,1.566609144,0.060764984,42.56723857,0.543841127,56.43182435,764.4564116,0.015251931,0,303.50761261
"5-Sep-17",248,"Tabebuia",8.536388889,"Warmed","w.w",800,3,1,131,31,5,"w.w800.3.1.5",5,33.06393433,533.3,533.9220283,26.76851887,26.6961647,0.208223104,2.633678904,1.311466615,33.06393433,6,1.420000017,1,2.840000033,31.58987617,31.07461166,800,800,765.9135132,34.16843414,37.209198,73.98465729,80.56879425,500.3377991,1499.247803,206.8374329,101.0185089,-5.439279556,-0.042583667,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833896332,0.002633679,306.2139343,304.7398762,239.8796431,1.237420185,5.070284315,50.19163686,12.98243886,32.32690525,4.864151519,0.193999453,3.7588177,1.10533382,0.122452078,53.68543499,0.693866293,74.79988339,753.0775002,0.026821062,0,306.21393433
"6-Sep-17",249,"Tabebuia",11.67,"Warmed","w.w",800,3,1,131,34,8,"w.w800.3.1.8",8,35.78163528,499.1,499.8044982,26.04360536,25.96951686,0.173527858,2.556486642,1.497775201,35.78163528,6,1.420000017,1,2.840000033,34.39925003,33.99583435,800,801,767.4997559,40.64689636,43.57909775,75.11581421,80.53453827,500.3225098,1501.197632,269.7322083,100.9596329,-6.430870056,-0.236896336,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.83387085,0.002556487,308.9316353,307.54925,240.1916157,1.283700815,5.89750491,58.41448451,14.83538676,35.09044266,5.676722381,0.16353561,4.39972971,1.276992671,0.103062864,50.16040488,0.647343847,74.7794953,755.0078696,0.026028171,0,308.93163528
"6-Sep-17",249,"Tabebuia",13.21,"Warmed","w.w",800,3,1,131,36,9,"w.w800.3.1.9",9,37.50320053,425.6,426.6721994,22.7040422,22.62556738,0.116438502,2.702379465,2.307951655,37.50320053,6,1.420000017,1,2.840000033,35.98353195,36.1467514,800,801,771.5158081,38.26195908,41.36878586,64.70890808,69.96318817,500.3018494,1499.037231,225.4564667,100.8532257,-7.841995239,-0.30111295,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833836416,0.002702379,310.6532005,309.133532,239.8459517,1.177813074,6.480127152,64.253048,22.88426214,36.74336624,6.217096718,0.111852605,4.172175497,2.04492122,0.070305919,42.58571447,0.547304874,63.87931427,760.610215,0.019267792,0,310.65320053
"8-Sep-17",251,"Tabebuia",9.387777778,"Warmed","w.w",800,3,1,131,36,10,"w.w800.3.1.10",10,40.52161026,510.5,511.0589975,26.79816467,26.72866319,0.204437049,5.697765223,2.830131383,40.52161026,6,1.420000017,1,2.840000033,37.44869232,36.13636398,800,801,763.3062744,40.97674179,47.4825058,64.01493835,74.17841339,500.5303955,1499.506226,339.3480835,100.9345169,-1.988473892,-0.51963973,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834217326,0.005697765,313.6716103,310.5986923,239.9209907,-0.598245577,7.622755167,75.5217878,28.039282,38.98515129,7.021032294,0.190708893,4.792623784,2.228408509,0.120354838,51.33562428,0.666316099,63.09606432,750.4569274,0.022727001,0,313.67161026
"8-Sep-17",251,"Tabebuia",11.65777778,"Warmed","w.w",800,3,1,131,41,11,"w.w800.3.1.11",11,41.85610962,639.6,639.9264996,24.0741238,24.00037954,0.390466786,5.379765038,1.463460039,41.85610962,6,1.420000017,1,2.840000033,40.90893936,41.02761841,800,801,767.1848755,60.59182739,66.62413788,78.51435852,86.33097076,499.4447327,1499.467041,129.6065521,100.8295975,0.777830124,-0.202527761,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832407888,0.005379765,315.0061096,314.0589394,239.9147212,-0.116050714,8.181145043,81.13832891,14.51419103,41.38252449,7.979061103,0.343271034,6.717685004,1.261376099,0.218338036,64.38249115,0.832299648,83.01939531,755.6292783,0.026708393,0,315.00610962
"8-Sep-17",251,"Tabebuia",13.74777778,"Warmed","w.w",800,3,1,131,42,12,"w.w800.3.1.12",12,44.22803497,451.5,452.9729858,16.90094786,16.81552632,0.092622485,2.408937628,2.486882368,44.22803497,6,1.420000017,1,2.840000033,41.52519989,41.00969315,800,800,777.8883057,64.63531494,67.32907867,80.89369202,84.26503754,500.4327698,1500.161987,164.2566071,100.6173401,2.038541794,-1.205617666,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834054616,0.002408938,317.378035,314.6751999,240.0259126,1.118320444,9.261355175,92.04531909,24.71624042,42.87661743,8.631724737,0.089697142,6.774472807,1.857251931,0.056316398,45.00412353,0.574992571,71.74421218,769.7393483,0.015978272,0,317.37803497
"13-Sep-17",256,"Tabebuia",9.955277778,"Warmed","w.w",800,3,1,131,30,14,"w.w800.3.1.14",14,33.82581711,392.1,393.4339844,21.97273781,21.89325671,0.10018592,1.960276955,1.961189292,33.82581711,6,1.420000017,1,2.840000033,31.03948784,30.097229,800,801,772.4379883,30.65630341,32.92986298,68.56520081,73.65019989,500.288269,1499.432373,95.74533844,101.1278763,-0.345947266,-0.358043611,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833813782,0.001960277,306.9758171,304.1894878,239.9091743,1.394888157,5.291316401,52.32302502,19.39316204,32.43265247,4.893271161,0.096772116,3.330127109,1.563144052,0.060780288,39.26620526,0.502671684,62.60462428,761.8797515,0.01825139,0,306.97581711
"4-Sep-17",247,"Tabebuia",10.41,"Warmed","w.w",800,5,1,151,24,1,"w.w800.5.1.1",1,28.42271805,628.9,629.5331914,17.17377419,17.08943826,0.226296486,3.44286183,1.609938924,28.42271805,6,1.420000017,1,2.840000033,26.00811577,25.02249336,800,801,776.8914185,18.51094246,22.54745293,55.43321609,67.52102661,500.2192993,1499.372925,352.1164246,101.0947189,-8.554485321,0.274955541,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833698832,0.003442862,301.5727181,299.1581158,239.899662,0.705989562,3.88936734,38.47250758,15.92505465,27.21541691,3.624693946,0.209595525,2.279428416,1.34526553,0.132401845,63.64248102,0.810323266,60.45502639,768.6130673,0.013697871,0,301.57271805
"4-Sep-17",247,"Tabebuia",11.91,"Warmed","w.w",800,5,1,151,27,2,"w.w800.5.1.2",2,30.40392113,579.2,579.9977632,18.38298581,18.30206284,0.178384801,3.24730128,1.888699294,30.40392113,6,1.420000017,1,2.840000033,27.86841393,26.99483109,800,799,773.7598877,20.66355515,24.46243286,55.4400444,65.63237762,500.3368835,1500.398315,850.5661621,101.0366287,-8.923793793,0.215072423,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833894806,0.003247301,303.5539211,301.0184139,240.0637244,0.784059597,4.36030104,43.15564658,18.69321372,29.13616753,4.053571004,0.167842362,2.471601746,1.581969258,0.105800307,58.60101865,0.749583653,57.8180057,764.9076585,0.014076391,0,303.55392113
"5-Sep-17",248,"Tabebuia",8.994166667,"Warmed","w.w",800,5,1,151,32,3,"w.w800.5.1.3",3,34.83787155,601.1,601.5254156,25.37673973,25.3039813,0.2962704,3.951412272,1.416379979,34.83787155,6,1.420000017,1,2.840000033,32.69203186,32.04561615,800,800,766.2831421,36.83652496,41.37804794,74.97032928,84.21331024,500.4370422,1499.593628,219.0104675,101.0554428,-4.322511673,-0.134918422,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834061737,0.003951412,307.9878716,305.8420319,239.9349751,0.455078605,5.597856936,55.39391824,14.01587029,33.76495171,5.273355722,0.26828297,4.181476958,1.091878765,0.169985163,60.60663117,0.782656441,75.92302094,754.1086066,0.025785559,0,307.98787155
"5-Sep-17",248,"Tabebuia",10.325,"Warmed","w.w",800,5,1,151,34.5,4,"w.w800.5.1.4",4,38.651371,577.3,577.7703948,26.54242723,26.47210202,0.280947644,5.491486698,2.045091669,38.651371,6,1.420000017,1,2.840000033,35.84851074,34.57459641,800,801,764.0588379,41.71937943,47.98849869,71.24394989,81.94968414,500.3533936,1500.709839,340.2244568,101.0828171,-3.173139572,-0.451366633,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833922323,0.005491487,311.801371,308.9985107,240.1135689,-0.443727109,6.895904304,68.22034153,20.23184284,37.24994087,6.391403718,0.255656743,4.850812635,1.540591084,0.161880255,58.21609711,0.753770169,71.34828306,751.3308376,0.025427114,0,311.801371
"5-Sep-17",248,"Tabebuia",11.72722222,"Warmed","w.w",800,5,1,151,36,5,"w.w800.5.1.5",5,42.01404388,523.5,524.124796,24.30808035,24.23572529,0.19444366,5.458864108,2.828485859,41.68404388,6,1.420000017,1,2.840000033,38.00569916,36.2340889,800,800,765.9142456,46.06840134,52.27131653,69.86156464,79.26813507,500.4281311,1499.24707,214.225235,100.9871292,-2.798223495,-0.690445185,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834046885,0.005458864,314.8340439,311.1556992,239.8795259,-0.572227789,8.107216056,80.27969622,28.0083797,39.84487152,7.352433251,0.181983934,5.278730196,2.073703055,0.114797396,52.66605881,0.680902057,65.02942483,754.2478071,0.021160149,0,315.16404388
"6-Sep-17",249,"Tabebuia",12.19,"Warmed","w.w",800,5,1,151,34,6,"w.w800.5.1.6",6,35.30608749,607.1,607.5276517,26.20775659,26.13605812,0.324007619,4.330967061,1.428718879,35.30608749,6,1.420000017,1,2.840000033,34.06558609,33.99751663,800,801,765.3140259,37.773983,42.74634171,71.12315369,80.4854126,500.265686,1500.734253,233.9230347,100.9700699,-6.623939514,-0.234153569,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833776143,0.004330967,308.4560875,307.2155861,240.1174751,0.391523397,5.744819988,56.89626634,14.14992463,34.68583679,5.550844645,0.290827884,4.316101109,1.234743536,0.18448313,61.17658506,0.791685883,76.50659909,752.744747,0.026874853,0,308.45608749
"6-Sep-17",249,"Tabebuia",13.73,"Warmed","w.w",800,5,1,151,36,7,"w.w800.5.1.7",7,37.56733322,541.1,541.6640811,24.95868919,24.88523783,0.207382574,3.962527359,1.952865388,37.56733322,6,1.420000017,1,2.840000033,36.26678085,36.14374542,800,800,766.9168701,40.61000824,45.14860916,67.56791687,75.11934662,500.1926575,1499.965088,362.2980347,100.7760391,-7.201881409,-0.401870549,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833654429,0.003962527,310.7173332,309.4167809,239.9944087,0.564979683,6.502763391,64.52688007,19.37827091,36.91705704,6.276390998,0.193269632,4.549898003,1.726492994,0.121986866,54.33579961,0.70304073,70.38857233,754.9408711,0.023490137,0,310.71733322
"8-Sep-17",251,"Tabebuia",8.196111111,"Warmed","w.w",800,5,1,151,26,8,"w.w800.5.1.8",8,28.68453598,616,616.5903255,20.61379411,20.53228267,0.237148249,1.84517294,0.820731347,28.68453598,6,1.420000017,1,2.840000033,26.50598907,26.01145744,800,801,774.2995605,28.86069107,31.00533295,83.75465393,89.97847748,500.2129517,1499.876587,311.7164001,100.8925705,-2.028208256,0.643570185,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.833688253,0.001845173,301.834536,299.6559891,239.9802485,1.568542484,3.948939087,39.14003844,8.134705488,27.59526253,3.706217452,0.218871817,3.12820774,0.578009712,0.138327339,61.97656738,0.79333994,80.12093715,764.3867531,0.021858186,0,301.83453598
"8-Sep-17",251,"Tabebuia",9.889444444,"Warmed","w.w",800,5,1,151,38,9,"w.w800.5.1.9",9,41.37933731,596.2,596.5197893,25.26381495,25.1943391,0.324127426,8.208533954,2.660447535,41.37933731,6,1.420000017,1,2.840000033,39.36674881,38.09046555,800,801,763.2828369,43.35470581,52.67841339,61.06401443,74.19622803,500.4096069,1498.897095,825.3613892,100.9382782,-0.265474319,-0.789834738,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111125,0.834016012,0.008208534,314.5293373,312.5167488,239.8235298,-1.72345754,7.977715881,79.03558515,26.35717176,40.37304306,7.562683865,0.290924406,5.317268346,2.245415519,0.184545273,60.04981705,0.779417763,67.95744452,751.1628531,0.023066917,0,314.52933731
"8-Sep-17",251,"Tabebuia",12.08277778,"Warmed","w.w",800,5,1,151,42,10,"w.w800.5.1.10",10,43.34862137,631.3,631.6258666,23.14763264,23.07431436,0.359250929,6.163366064,1.794421024,43.34862137,6,1.420000017,1,2.840000033,42.22458649,41.99596786,800,800,766.7952271,63.08436966,69.96997833,76.23162842,84.55225372,499.4866028,1498.932739,103.4613037,100.7984543,2.581064224,-1.386213064,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832477671,0.006163366,316.4986214,315.3745865,239.8292329,-0.545298576,8.847286686,87.77204719,17.80206886,42.78660393,8.591136226,0.318909852,7.052865662,1.538270564,0.202588847,63.51571213,0.821765489,80.45373263,755.680153,0.024894598,0,316.49862137
"8-Sep-17",251,"Tabebuia",12.47777778,"Warmed","w.w",800,5,1,151,42.5,11,"w.w800.5.1.11",11,44.67539597,633.6,634.0078059,21.6280473,21.55329325,0.348942972,7.001906966,2.07986014,44.67539597,6,1.420000017,1,2.840000033,43.18501282,42.58366776,800,800,768.1087036,65.64315033,73.43605042,75.39147949,84.34165955,499.5096436,1498.485962,169.9231262,100.7473755,2.772916794,-1.570150137,0.666666687,-0.219565243,2.737391472,1,0,0.159999996,111115,0.832516073,0.007001907,317.825396,316.3350128,239.7577485,-1.030844081,9.478349486,94.0803613,20.64431088,43.93020439,9.119285087,0.310760666,7.398489346,1.720795742,0.197329312,63.7187332,0.823399702,78.67137279,757.7155844,0.022700791,0,317.82539597
"11-Sep-17",254,"Tabebuia",10.92666667,"Warmed","w.w",800,5,1,151,37,12,"w.w800.5.1.12",12,38.89371109,603.7,604.128758,25.15151781,25.08062276,0.322569065,6.429528751,2.108578638,38.89371109,6,1.420000017,1,2.840000033,37.52827072,37.12021637,800,801,764.5795898,40.993927,48.33049011,63.76211548,75.17343903,500.4075928,1498.89978,574.4871826,100.9296646,-2.045116425,-0.641660094,1,-0.219565243,2.737391472,1,0,0.159999996,111115,0.834012655,0.006429529,312.0437111,310.6782707,239.8239595,-0.714199881,6.986558795,69.222055,20.89156489,38.21099091,6.733776559,0.289668345,4.877980158,1.855796402,0.183736645,60.80999919,0.788013154,71.20534103,752.51261,0.024020495,0,312.04371109
